,Title,Location,reviewees,reviewers,reviews,ratings
5100,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Becky,"Very quirky and interesting stay at Stuart's place. The location is lovely with just a short drive away from Lake Vrnwy. Stuart was very helpful in telling us where to visit in the local area. When we arrived there he showed us the 3 cabins. One was heated up for our arrival which was a nice touch. Unfortunately his treehouse was still having work done to it when we arrived, which was a shame as we wanted to stay in there. We loved his little 3-legged cat who came to say hello, very friendly! The sauna was brilliant and well built, we enjoyed getting toasty on a chilly evening. Stuart has a huge selection of videos to watch on a classic old TV which we thoroughly enjoyed.

There are a few things to bare when booking:

The cabins are very dusty, 2 of which had thick cobwebs everywhere and spiders eggs along the ceiling which did put me off. The furthest cabin is the most maintained one so all 4 of us decided to stay in this one which was fine for us.

The facilities state 'Hot tub' but this is in fact an outdoor bath tub so bare this in mind.

The kitchen utensils, gas hob and pans are very dirty and oily, though this is a reflection on the previous guests, not Stuart as it is the guests responsibility to clean up after themselves which unfortunately people have not done.

Overall Stuart has put in a lot of effort into building these cabins/sauna and we must commend him on this. He is a very friendly and helpful person who we enjoyed getting to know and would be happy to stay here again in the warmer summer months.",4
5101,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Adam,What can I say about stuarts place? Absolutely amazing location and wonderful hospitality. The hot bath under the stars is to die for. Great value for money.,5
5102,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Georgina,"A brilliant unique little place to go spend a night or two. Very close to the spectacular lake, dam and nature walks. Brilliant little outbuildings with a view of the forest and sound of the river. 

Stuart was helpful, welcoming and attentive.

Great if you fancy feeling close to nature in comfort",5
5103,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Kerri,Very unique and beautiful place to stay. Would definitely come back again in the summer to get full advantage of the outdoor bath tubs. There is also a fantastic walk around the lake which is around a 5 minute drive away.,5
5104,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Elen,"We had such a wonderful time, regardless of the stormy weather! We were warm and cosy throughout the evening, Stuart couldn’t have been more accommodating - we loved sitting around the log burner! The outdoor baths were brilliant and we loved watching films on the tvs! We will definitely be returning in the summer (hopefully when the weather is a bit dryer!). The directions were spot on and we found the location easily. Very clean cabins, showers, WCs and bedding. ⭐️⭐️⭐️⭐️⭐️",5
5105,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Alice,"This is an extremely nice place to stay and a very unique experience!
Me and my boyfriend came here for our anniversary and it was perfect for us😊
I suggest you try the walk from Stuart’s to Lake Vyrnwy, the views are incredible along the way. 
Also, to complete trip I suggest you bathe under the stars, if the weather is bad the sheltered bath provides an equally amazing experience. 
We will be back soon!",5
5106,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Stuart,"Outstanding hospitality from Stuart couldn’t do enough for us, nothing was to much trouble for him, knowledgeable and friendly even invited us for a drink on his veranda on our last night. This place comes rustic and ready for the outdoors, it has a fantastic location and is so peaceful, if you like the night sky this place is amazing, would definitely be back.",5
5107,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Jon,"A unique place to stay. Very tranquil, with bags of character. Stuart was very accommodating. Will definitely be coming back with the family and look forward to seeing the completed treehouse.",5
5108,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Mark,"Rustic isolation.
Open air baths are really special.",4
5109,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Richard,"Really enjoyed our stay. Great communication before we arrived, flexible on timings, a very warm welcome, loads of space to enjoy and a very sociable host. Will definitely come back.",5
5110,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Jan,"This place is just magical, a great place to unwind and perfect for a 'get away' . Stuart is the perfect host:- helpful. Inviting. There if you need him but leaving you to enjoy the privacy of this rustic unique setting. Communication was excellent on the lead up to our stay, Stuart gave good instruction for getting to his place, met us on arrival showed us around (and had the heating on ready in the hut we were sleeping in as the weather had been chilly, which was a lovely touch).. While there I used the sauna and took a bath under the stars. Will most certainly be going back.",5
5111,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Angela,"If you like glam camping this is perfect.
Our cabin was lovely and warm",4
5112,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Kate,"Beautiful setting and quirky cabins, but hygiene was not up to standard. The bed had been changed but the surfaces in the cabin and kitchen and the fridge had not been cleaned - had old bits of food in fridge and kitchen surfaces, dust and grime on cabin surfaces, crumbs on chair in cabin etc.
We couldn't bring ourselves to stay one night because we had our baby, which we had been allowed to book with an infant, but we did not feel the hygiene and the draughty main cabin door was safe for a baby to sleep in or prepare food for in the kitchen.
If I had been paying camping prices I would not have minded, but this was alot more expensive and in my opinion, not worth it for the state it is currently in, as it has been left unloved and unclean.",2
5113,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Emily,Magical accommodation. Rustic Charm. Outstanding host. We’ll return for longer next time! Thanks Stuart!,5
5114,Three log cabins with WC and Sauna and Treehouse," Huts for Rent in Llanwddyn, United Kingdom ",Stuart,Izzi,"If you are looking for something a bit different and quirky this is the place you’re looking for. Stuart is really helpful whilst also respecting your privacy and he has added some really lovely touches to the place such as a collection of VHS tapes, spare hats and candles to name a few. The outdoor baths were amazing we were able to enjoy a clear night sky whilst being in the bath by candlelight. And I would recommend using the bath in the sky pod in the morning to look out over the river it is a wonderful experience. We were quite cold the first night but the second night we used the extra blankets Stuart provided and then we were fine so if you are going make sure you use the blankets the place is quite back to nature but that is what makes it so charming. The treehouse wasn’t available for us to use which was disappointing as we were looking forward to using it but we didn’t really mind as we loved the cabin we ended up staying in and we are excited about what developments Stuart has got planned for the treehouse!
We have done and would definitely recommend to a friend.",5
