,Title,Location,reviewees,reviewers,reviews,ratings
4577,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Madeline,helpful   friendly staff  great location  comfy bed     beautiful apartment  very clean  plenty of space  definitely will return,5
4578,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Cameron,it was very nice,4
4579,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Nancy,lovely apartment  very clean  stylish and spacious  great central location and helpful staff  would return again ,5
4580,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Niamh,the suite of rooms were spacious and were as well stocked with appliances as described ,4
4581,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Alice,a lovely place to stay  in a good location ,4
4582,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Becca,amazing  central location  clean  modern apartment ,5
4583,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Frank,very clean apartment  near all the public transport  definitely go back    ,4
4584,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Joshua,lovely room in a good location  room exactly as described and clean  will stay here again ,5
4585,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Beatriz,upon arrival  the apartment was super clean   tidy  location is perfect  around   minutes walking from manchester picadilly train station ,5
4586,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Victoria,reception staff were super helpful   friendly   location is great  but a little noisy because of proximity to surrounding bars    we were very happy staying there with our little family  and dog  ,4
4587,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jonathan,really nice place  highly recommmended  clean  friendly   easy check in  great location ,5
4588,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Douglas,great place in the centre of the city  clean and with everything you need  complimentary breakfast was a bonus ,4
4589,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jacqueline,clean  comfortable and well equipped apartment  friendly and helpful reception staff ,5
4590,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Samuel,very good stay,4
4591,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,David,photos don t do the apartment justice  very good location  everything is close by  and very easy to find  staff all very friendly  would definitely stay here again ,5
4592,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Emily,spotlessly clean and comfortable flat right in the centre of town  with everything you could possibly need  check in was really easy and the desk staff were lovely  thanks ,5
4593,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Timi,the accommodation was nice  the staff were welcoming and the location was perfect ,5
4594,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Freddie,really great service  clean apartments with friendly staff ,5
4595,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,John,reasonably priced  for an excellent location  offering style  space  cleanliness  welcome  comfort   access  a fully kitted kitchen and a gym  just about  mins walk from manchester piccadilly train station  cove is excellently placed for access to manchester s buzzing city life  and easy access to tram  bus or train travel options  i was pleasantly surprised by the space in every room  and the very comfortable bed  and tasteful decor   felt like home away from home  cove has certainly become my number one location for manchester stays  many thanks ,5
4596,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tania,lovely  clean flat in a great location ,5
4597,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jono,good central place to stay  very helpful reception staff and clean and tidy ,5
4598,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Elena,the apartment was modern and clean and the location was perfect  we only stayed   nights and it was a great pick,5
4599,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Soniya,we were visiting manchester for   nights  both nights were extremely noisy after  am  could not sleep properly on both nights  which meant i was so tired the following morning and couldn t enjoy my partners birthday  disappointed that the room wasn t the same as the listing  very misleading  the photo in the listing suggests it is street facing  ours was facing a building in the side street which was ugly to look at as it was very close to the window  the shutter for the car park was below our window so another annoying noise  the room was clean and inviting but why on earth was the room so hot  bearing in mind it was 1  degrees outside and raining  inside we had to use both fans and it still wasn t enough  dreaded going in the shower because it made the apartment even more humid  we also had someone come into our room the first day and second  didn t see who as they left very quickly  must of heard the shower   was most likely the cleaning lady but we were not told our room would be serviced  it left me feeling very uncomfortable  overall it was fine and clean  but would not stay again ,5
4600,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tayana,great place to stay and staff are very accommodating,5
4601,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jack,really good place to stay in manchester  would 100  stay again  ,5
4602,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tayana,great value for apartment especially when you consider how nice the apartments are  staff are extremely friendly and professional,5
4603,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Joanne,  min walk to shopping centre  in the middle of everything  1  min drive to trafford centre  staff so friendly and everything so clean and comfy  defo will be back,5
4604,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Gwyneth,staff were welcoming and lovely  easy access in and out the building  good facilities offered  would definitely stay again  perfect location and apartment  ,5
4605,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Katie,the stay was excellent  i found the staff really helpful when i asked to extend the check out time  i also liked the tea and coffee additions and the lovely smelling l occitane soaps provided ,5
4606,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Matt,good central location friendly team at check in and check out,5
4607,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Danny,double check which apartment you re booking  it s likely not the one in the listing photos,4
4608,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Taurai,really enjoyable stay   friendly stay,5
4609,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Natasha,great services apartment  close the station and city centre   the place was clean and a great space  i agree with another reviewer that it is smaller than it looks in the pictures but given fine price and location i think it s very worth it  i would definitely stay again if i was to visit manchester ,5
